,,,,,,,,,,,,,,x,,,,,,,,,,,,
41.466,50.795,55.098,56.584,55.537,54.263,51.158,52.286,46.261,3.0426,3.0673,3.0097,3.1101,3.0339,3.0513,3.0844,3.0277,0.00073215,0.0015055,0.00053879,0.00066478,0.0010303,0.0011413,0.0021338,0.00035623,0.001138,0.0014844
42.922,51.632,53.167,52.078,56.208,56.866,52.272,51.595,44.759,2.9158,2.9534,3.0907,3.0825,3.037,3.1072,3.0659,3.0768,0.00060033,0.0013525,0.00021677,0.0016996,0.00099854,0.0004933,0.00046922,0.00054072,0.0010756,0.0019879
44.862,51.626,53.423,54.262,56.095,55.256,53.367,51.302,44.856,3.0142,3.071,3.0643,3.1115,3.0912,3.0291,3.1281,3.0212,0.00090128,0.00068048,0.0012943,0.00059734,0.001415,0.0012075,0.00058472,0.0016243,0.0011615,0.0013847
47.229,52.033,50.884,54.118,55.846,53.45,54.645,51.716,45.319,3.1154,3.1059,3.0361,3.0292,3.0804,2.9486,3.0685,3.0603,0.0014138,0.00082146,0.0016134,0.0013042,0.00073351,0.0014838,0.00082749,0.0012668,0.00090165,0.0013822
46.233,51.679,52.794,53.904,54.627,54.872,51.896,50.141,43.506,3.0694,2.9984,3.045,3.0268,3.1087,3.0455,3.0821,2.9375,0.00086505,0.0017729,0.00018398,0.0018601,0.00068929,0.00088452,0.00078969,0.0011778,0.0010104,0.0018643
43.111,51.363,54.174,56.409,55.499,55.573,53.477,53.465,45.089,2.9469,3.0567,3.0188,2.9978,3.0546,3.0421,2.9821,3.0764,0.00040844,0.00067855,0.00088218,0.0012561,0.0011971,0.00082108,0.0013728,0.00085521,0.00086302,0.0010296
43.82,52.808,54.784,52.673,56.242,56.161,54.003,51.976,41.638,3.0284,3.0473,3.0751,3.1348,3.0985,3.1149,3.0328,3.0223,0.0018571,0.0015437,0.00086529,0.00056524,0.00113,0.0017634,0.0013773,0.00045633,0.0013613,0.0032268
47.018,49.152,52.815,55.49,55.634,54.046,52.123,50.95,42.663,2.9736,2.9623,3.0506,3.0698,3.0408,3.0844,3.0646,3.0407,0.0010722,0.00080654,0.00051374,0.00077256,0.00096306,0.00054854,0.00052015,0.001267,0.00085983,0.00082475
40.952,51.374,53.421,53.714,53.45,55.078,52.942,50.64,44.67,3.0421,3.0217,3.1176,3.0151,3.0036,2.9684,3.095,2.9569,0.0019893,0.0012361,0.0010358,0.00034959,0.0013175,0.00058929,0.0013122,0.00079124,0.0015822,0.0010155
46.992,51.439,53.916,52.788,54.298,51.915,54.692,51.643,44.862,3.0548,3.0389,3.0602,3.0693,2.9775,3.0523,3.0435,2.9868,0.0015528,0.0011025,0.0020591,0.0011374,0.0017544,0.0011018,0.00071784,0.00098406,0.001032,0.00062228
40.531,52.357,53.754,53.731,56.602,54.485,53.988,52.151,42.88,3.0798,2.9834,2.9857,3.06,3.022,3.0474,3.0726,3.1112,0.001945,0.00072441,0.0014014,0.00089637,0.0012572,0.0010407,0.00062798,0.0015599,0.00074618,0.0017438
45.93,51.324,54.457,55.703,55.707,53.248,52.492,50.656,41.273,2.9622,3.076,3.0351,2.979,3.064,2.9714,2.9783,3.0506,0.00044612,0.00053151,0.0011035,0.00060678,0.0010123,0.0011932,0.00043137,0.00071453,0.0014613,0.0018378
46.499,52.972,54.214,54.021,53.937,54.623,52.555,51.35,45.465,3.0376,3.1038,3.1181,3.0786,3.0343,3.0913,2.9822,3.028,0.0016618,0.00082298,0.0010309,0.00067944,0.0006695,0.0012409,0.0004701,0.0013973,0.0012216,0.0010478
46.807,49.155,51.819,54.768,57.491,54.848,52.811,50.617,42.22,2.995,3.0334,3.0955,3.0918,3.0249,3.0284,3.1251,2.9123,0.001188,0.00045596,0.00066326,0.00185,0.00094013,0.00079219,0.00096171,0.0015055,0.0021822,0.00072824
46.826,51.379,53.768,53.481,54.444,55.117,54.756,52.852,44.455,3.0364,3.0222,3.0643,3.0516,3.1367,2.9648,3.0012,2.9435,0.00098886,0.00022002,0.0013197,0.00088567,0.00092889,0.0007211,0.0013671,0.0011454,0.0017645,0.0029094
45.915,51.736,52.18,53.788,55.174,52.915,53.638,51.368,46.169,3.06,3.0758,3.0868,3.0517,3.0575,3.0585,2.9591,2.9767,0.002068,0.00052626,0.0014103,0.0012453,0.00090467,0.0013752,0.0016935,0.0013935,0.0015382,0.0001618
40.552,51.882,52.884,54.265,54.682,55.011,53.897,51.499,46.213,3.0447,3.0542,3.0927,3.059,3.0627,3.085,3.1179,3.0955,0.0018411,0.0013781,0.001547,0.00049043,0.00099055,0.0009906,0.00079579,0.00024957,0.0023999,0.0021261
43.637,49.639,53.487,52.872,52.818,53.578,53.438,50.727,46.522,3.0871,3.1078,2.9858,3.0257,3.066,2.9771,3.0213,2.969,0.0011214,0.00058641,0.0012676,0.0013447,0.0008775,0.00095658,0.0011971,0.0016121,0.0016114,0.00095355
44.34,51.345,50.724,53.658,55.957,54.26,54.438,52.271,43.723,2.8651,3.0458,3.07,3.0848,3.0605,2.9897,3.0001,3.083,0.00090661,0.0014692,0.00088735,0.0015223,0.00091921,0.001292,0.0020238,0.00035464,0.0017621,0.0010147
44.466,52.976,55.004,54.077,54.858,54.642,53.862,51.506,41.229,3.0637,3.0298,3.0395,3.0661,3.0775,3.0819,3.0204,2.9952,0.00094267,0.00097058,0.00032532,0.00077919,0.0015834,0.00099537,0.00097493,0.0014047,0.0013083,0.00074159
42.855,51.22,52.749,55.795,55.592,55.02,56.601,52.795,42.813,2.9952,2.9932,2.992,3.0669,3.0407,3.0824,3.0734,3.0068,0.0012233,0.00075925,0.0012495,0.00088253,0.00073111,0.00077189,0.00074328,0.00077199,0.0014375,0.0012175
47.531,48.675,52.672,55.848,55.127,55.549,54.131,50.425,45.124,3.0098,3.0576,3.0888,3.0755,3.1071,3.0783,3.0745,3.0778,0.0009123,0.0016905,0.0014066,0.00098508,0.00067189,0.0017935,0.00077537,0.0010551,0.0017139,0.0005389
47.151,51.015,51.812,55.091,57.05,55.81,53.93,52.77,44.406,3.0477,3.1029,3.0949,3.0231,3.0519,3.0705,3.0508,3.0699,0.00052993,0.0016212,0.0010841,0.0005514,0.00081672,0.0011107,0.00076504,0.001489,0.00071666,0.00039759
46.559,52.842,54.723,55.192,56.575,54.275,53.661,52.055,43.742,2.9947,3.0285,3.0963,3.1211,3.091,3.1336,3.0329,3.038,0.0014378,0.0018395,0.00075219,0.00072153,0.0010568,0.0011751,0.00081578,0.0011114,0.0013281,0.0015492
46.072,49.972,54.441,54.529,54.608,55.142,53.623,49.402,45.509,2.8233,3.0366,3.0368,3.0662,3.0734,3.0437,3.0831,3.055,0.0013091,0.00090704,0.0014736,0.0017456,0.0013272,0.00094282,0.0016772,0.00057802,0.00060068,0.00058752
42.053,52.764,53.524,53.047,53.378,54.116,52.909,53.242,46.727,3.0046,3.0908,3.1167,3.043,3.1037,3.0762,3.0166,2.9348,0.0022155,0.0014139,0.0012851,0.00086466,0.00087858,0.00075326,0.0012272,0.0004657,0.00065296,0.0017567
48.653,51.628,53.715,56.478,55.25,54.091,55.268,52.258,44.056,2.9002,3.0147,3.0863,3.0784,2.9972,2.9926,2.9772,3.0423,0.0011008,0.00098221,0.00087025,0.0014649,0.0018322,0.00096187,0.0015349,0.00075204,0.00097849,0.00082084
42.9,51.986,53.99,56,57.374,55.223,53.064,50.265,42.311,3.0945,2.965,3.0909,3.0224,2.9986,3.0477,3.0874,3.068,0.0016187,0.00043856,0.0013735,0.00069367,0.0012169,0.00064215,0.0015779,0.0017485,0.0012316,0.00072789
48.511,53.618,54.625,52.508,53.656,54.802,53.407,50.719,45.773,3.0332,3.0453,3.1161,3.101,3.0489,3.0855,3.0619,3.047,0.001191,0.0014935,0.0017515,0.0014091,0.00098649,0.0016303,0.0003943,0.00068654,0.0021831,0.00095337
45.6,52.58,53.555,55.001,54.564,53.615,52.789,51.08,43.679,2.9675,3.0515,3.0895,3.0069,3.0523,3.1184,3.0756,2.9179,0.00057117,0.0010464,0.00071419,0.00035607,0.00067891,0.0015381,0.0018319,0.0014802,0.0011741,0.0013154
47.609,50.669,51.807,54.625,54.542,54.962,54.295,52.973,45.763,3.0146,3.0882,3.0711,3.0567,3.0626,3.0931,3.0364,3.0598,0.0021512,0.00042194,0.00070474,0.0013373,0.00060521,0.00071618,0.00066353,0.00080783,0.00072328,0.00048811
44.96,52.476,54.394,54.154,55.047,56.011,53.212,49.332,45.346,2.9808,3.1017,3.1015,3.1243,3.1114,2.9946,3.0994,3.0071,0.0011212,0.00055608,0.0010239,0.0016543,0.001158,0.0012957,0.0002257,0.0013029,0.0022327,0.0016248
48.19,50.375,53.416,54.523,53.245,55.442,52.643,52.595,42.596,2.9987,3.0775,3.1093,3.138,3.09,3.1178,3.084,3.0657,0.0018666,0.00081762,0.0015014,0.00057531,0.0010557,0.00022298,0.00039295,0.00081037,0.00048258,0.00085713
45.797,51.083,53.968,55.554,56.992,55.741,52.831,49.715,44.655,3.0716,3.0935,3.0135,3.0049,3.0358,3.0415,3.0602,3.0367,0.00017649,0.0011418,0.00086205,0.0013395,0.0013217,0.0011176,0.00098572,0.0011682,0.0012573,0.00072754
42.434,50.815,55.105,55.795,55.633,53.609,52.821,51.019,41.682,2.9645,2.9324,2.9939,3.0587,3.0071,3.0765,3.0981,3.028,0.00087042,0.00092066,0.0014363,0.00096765,0.0016502,0.00085396,0.00046599,0.001169,0.00055262,0.0013228
42.925,53.811,53.797,54.488,55.088,55.126,51.825,51.884,41.779,3.0504,2.9854,3.0112,3.0526,2.92,3.0278,3.0963,3.0468,0.0018731,0.0014981,0.0018228,0.00057489,0.0018128,0.0014238,0.00082106,0.0010522,0.00082264,0.0020909
44.786,51.385,54.055,54.479,54.203,54.266,55.185,51.763,42.494,3.0082,3.0001,3.0043,3.035,3.0759,3.0078,3.0303,2.9995,0.00036529,0.00090355,0.0015647,0.0010521,0.000765,0.00080606,0.0011672,0.00092063,0.00091835,0.00048782
47.238,52.711,55.367,54.387,54.22,54.229,54.166,53.604,40.434,3.1306,3.0868,3.1082,3.085,3.083,3.1047,3.1086,3.0916,0.0013005,0.00062693,0.00088268,0.0014128,0.00083086,0.0010575,0.0015629,0.001027,0.0014743,0.00094572
41.825,51.873,52.101,54.827,55.026,54.529,53.384,52.658,46.452,2.9742,3.1209,3.0646,3.0663,3.0682,3.0313,3.1202,3.0957,0.00025599,0.00075938,0.00033871,0.0012689,0.001088,0.0006018,0.0010486,0.0014175,0.0008361,0.00067765
46.938,49.879,53.06,53.921,54.501,53.293,52.671,51.983,44.28,2.9679,2.991,3.1083,3.1142,3.0314,3.0659,3.0373,3.0121,0.00077965,0.0015029,0.0016901,0.00178,0.0013421,0.00080754,0.00062066,0.00060264,0.0013022,0.00097246
43.971,52.84,55.283,53.519,54.904,55.798,52.435,51.919,44.681,3.0624,3.1063,3.0431,3.1013,3.0902,3.129,3.0913,3.095,0.001074,0.00027654,0.00073722,0.0012744,0.0012082,0.00070546,0.0011588,0.0013579,0.00044141,0.00064484
46.443,50.845,52.157,55.068,55.095,55.898,55.963,51.137,46.158,3.0466,3.0905,3.0726,3.0451,3.0373,3.0664,2.9833,2.9401,0.0011473,0.0010538,0.0010659,0.00080997,0.00084953,0.00092968,0.00082914,0.0011407,0.0013963,0.00079689
42.601,51.731,55.059,55.736,53.739,53.168,54.472,52.858,42.693,3.0077,2.9692,2.9992,3.0971,3.0958,3.116,3.0655,3.0206,0.00040864,0.00089559,0.0013022,0.001092,0.00094943,0.0014495,0.0019521,0.00037093,0.00071702,0.0010498
43.851,49.604,54.854,56.129,55.069,55.303,53.072,52.459,39.466,2.9083,3.11,3.1249,3.0564,3.033,3.09,2.9758,2.9353,0.00032256,0.0012168,0.0014447,0.0014959,0.0016267,0.0020386,0.0014681,0.00069292,0.00081119,0.00049065
45.965,51.882,53.393,55.935,54.684,53.774,53.14,51.559,45.36,3.092,3.0411,3.0483,3.0831,3.0972,3.1061,2.9967,2.9887,0.00044486,0.00051922,0.00063901,0.0010152,0.0013577,0.00082093,0.00091139,0.0008775,0.0013648,0.0013641
47.007,52.366,51.41,54.972,53.923,53.557,54.381,53.688,45.154,2.9727,3.0135,3.0027,3.0705,3.0639,2.9843,2.9747,3.0623,0.00046249,0.00069598,0.00085992,0.00090558,0.0010977,0.0017134,0.0010479,0.00078809,0.0015588,0.0024248
44.131,50.913,51.349,55.68,53.187,53.137,53.504,52.059,44.127,2.9143,3.0811,3.0759,3.0599,3.0213,3.0299,3.0383,3.0313,0.0010951,0.00057035,0.0012353,0.00076513,0.0009211,0.00048831,0.00069525,0.00092899,0.0010105,0.00087066
46.574,53.258,53.527,54.458,54.387,56.076,54.389,50.756,43.517,3.0377,3.1367,3.1209,3.0951,3.0727,3.0572,3.0594,3.1003,0.0010218,0.00051962,0.00082641,0.00030178,0.00019461,0.00045348,0.0010019,0.00047527,0.0016137,0.0012977
41.007,52.132,54.312,55.415,52.833,54.035,54.936,51.753,40.203,3.0032,3.047,3.011,3.0154,3.0987,2.9919,2.9975,2.9855,0.0023611,0.0014098,0.00069073,0.00066209,0.0011384,0.0013374,0.0006967,0.0010392,0.00086821,0.0013952
49.499,49.875,53.912,54.797,52.93,54.138,53.033,51.84,44.716,3.0436,3.0524,3.0046,3.0817,2.9848,3.0121,2.9798,3.0747,0.0017717,0.00017586,0.0015078,0.0007155,0.00082788,0.0011118,0.00082411,0.00078398,0.0014278,0.0015571
45.608,51.107,52.85,54.548,54.235,52.732,53.059,51.493,46.336,2.9337,3.0941,3.1064,3.0888,3.058,3.048,3.0232,3.0459,0.0011754,0.00099428,0.0017581,0.0011443,0.0006892,0.00049288,0.0013221,0.00073357,0.0012833,0.0013905
46.736,51.532,53.636,55.132,54.639,53.756,52.297,52.852,42.35,2.9861,3.093,3.0873,3.0594,3.1111,3.0829,3.0116,2.9818,0.00066612,0.00073016,0.00056388,0.00091879,0.00069312,0.0017938,0.00061725,0.0012549,0.0021042,0.0010993
45.055,52.783,54.335,52.766,54.034,55.462,54.266,52.91,43.622,3.0674,3.0183,2.9633,2.9124,2.942,3.097,3.0849,3.0751,0.00067511,0.00076677,0.0016351,0.00069775,0.00093583,0.0021391,0.00049656,0.002642,0.00077846,0.001469
50.902,50.436,54.265,55.165,56.403,53.386,53.939,51.28,44.815,3.0429,3.0996,3.0721,3.0027,2.9857,3.0443,3.0648,3.0648,0.0015044,0.0013428,0.00037078,0.0019652,0.00084337,0.00065824,0.00060648,0.0010372,0.0010781,0.00051069
46.862,53.162,53.852,53.491,53.635,53.251,53.594,53.223,47.093,3.1318,3.0356,2.9499,2.971,3.0297,3.1257,3.0472,2.9827,0.00036209,0.0011123,0.00082241,0.00089536,0.00074162,0.00082796,0.00054568,0.0014462,0.0012445,0.00094379
44.16,50.574,50.179,54.027,56.391,55.512,53.277,50.4,47.808,3.0782,3.1212,3.0175,3.0796,3.0234,3.0621,3.0636,3.0252,0.0014608,0.0012783,0.00085271,0.0014375,0.0015285,0.0007986,0.0016782,0.0010721,0.0012071,0.00074233
42.747,51.401,53.939,55.926,54.378,54.04,53.875,51.366,44.015,3.0074,3.0145,3.0912,3.0832,3.1173,3.0303,3.0332,3.0886,0.00094541,0.00098991,0.00058976,0.0027134,0.0013291,0.00073291,0.00073467,0.0014287,0.00092895,0.0011511
44.314,50.584,52.32,53.955,54.118,54.08,53.959,50.438,49.053,2.9804,3.0594,3.0387,3.0715,3.0651,3.079,3.0126,2.9655,0.00041625,0.00017637,0.0011353,0.00094353,0.00051446,0.00095574,0.00097511,0.0014234,0.00058955,0.0015436
48.527,50.973,54.268,54.057,55.044,55.381,53.783,49.689,41.05,3.0425,3.0981,2.9953,3.0062,3.0814,3.0258,3.0178,3.0484,0.0010915,0.0010822,0.0011987,0.00068662,0.00078905,0.00096115,0.0014342,0.00087181,0.0010778,0.0010128
45.277,49.273,52.343,53.875,54.04,55.233,56.189,48.991,46.623,3.0881,2.9545,2.9645,3.0152,3.114,3.1225,3.0032,2.9242,0.0016158,0.00070975,0.0012142,0.0010706,0.00054166,0.0016912,0.00094366,0.00065622,0.000875,0.0013587
46.316,53.779,53.653,53.517,53.454,52.905,55.424,52.274,46.447,3.0183,3.0438,3.1091,3.0124,3.0221,3.0913,2.9666,2.9786,0.0016149,0.00096483,0.00025972,0.0022929,0.00042057,0.00052082,0.00085814,0.0017324,0.0012629,0.0016881
44.43,52.366,55.284,53.359,54.545,55.198,54.789,52.427,46.3,3.0271,3.025,3.0746,3.0788,3.021,3.0468,3.1065,3.0576,0.0013169,0.0017736,0.00082772,0.00045805,0.0013692,0.00032173,0.0012329,0.00085395,0.00098389,0.0007138
42.135,51.078,51.753,55.311,52.9,56.129,55.334,52.13,43.709,2.986,3.0752,3.0551,3.032,3.0256,3.0418,3.0232,2.9504,0.00031539,0.0014436,0.001226,0.0013184,0.00061485,0.00058493,0.00086249,0.001598,0.0025153,0.0011806
43.031,50.257,53.82,54.984,56.149,54.375,52.213,51.318,47.642,3.026,3.0185,3.0463,3.0804,3.0676,3.0033,3.0769,3.0723,0.0011614,0.0011476,0.00065726,0.001905,0.0012273,0.00081394,0.00078442,0.00066711,0.0014901,0.0011774
43.414,51.243,55.146,54.277,54.452,53.103,53.814,52.482,46.948,3.0366,3.1227,3.1346,3.0663,2.9571,3.1081,2.8909,3.0069,0.00073551,0.0011401,0.00070148,0.00054879,0.0005919,0.001595,0.00097552,0.0012893,0.0013673,0.00049572
42.133,52.598,51.315,53.496,56.508,54.722,52.917,53.122,44.971,3.0013,2.9451,3.0171,3.1176,3.049,3.055,2.9598,2.9115,0.0020581,0.001247,0.0011559,0.00058872,0.0010846,0.00083923,0.0014459,0.0014584,0.00050303,0.0020859
40.891,50.714,54.263,57.439,55.129,55.134,52.263,52.304,42.825,2.9946,3.0272,3.0723,3.104,3.0807,3.1327,3.0718,3.0009,0.00062868,0.0010539,0.00083778,0.00098811,0.00026899,0.0002974,0.00067947,0.00091954,0.00075603,0.0012621
44.712,51.235,52.817,54.398,53.571,54.531,50.9,52.547,45.595,2.9166,2.9792,3.0536,3.1236,3.0419,3.0921,3.0013,2.9688,0.0013213,0.00097788,0.0012191,0.00037306,0.00081086,0.0013067,0.0013877,0.00047728,0.00029843,0.00092722
42.955,52.827,54.674,52.942,53.02,55.308,55.589,52.232,47.538,3.0355,3.0668,3.074,3.0844,3.0754,2.9957,2.895,3.0965,0.0012906,0.00073693,0.0012194,0.00053291,0.00087667,0.00122,0.0007604,0.00088738,0.0013601,0.0016323
40.053,51.084,55.847,55.22,54.808,56.526,52.481,52.423,44.685,2.915,2.9937,2.9849,2.999,3.0711,3.0469,3.0257,3.0047,0.0016038,0.0007971,0.0021158,0.00084665,0.00079083,0.00090232,0.00068317,0.0013893,0.0007345,0.001189
48.351,51.841,52.456,55.691,54.897,54.816,55.631,51.747,43.809,3.0607,2.9661,3.0332,3.1197,3.0496,3.0837,3.0629,2.985,0.0017343,0.00076299,0.00086175,0.0013566,0.0011513,0.00048912,0.00031619,0.0019623,0.0010133,0.0008858
44.66,53.254,53.435,55.098,56.73,54.247,52.788,51.869,42.736,3.0497,3.0923,3.0506,3.0943,3.0442,3.0805,2.9342,2.9726,0.0012678,0.0018047,0.00082551,0.00096781,0.000969,0.00090799,0.00080626,0.0014274,0.0017137,0.0011886
43.831,51.402,51.214,54.04,54.649,55.736,52.869,49.636,44.913,3.006,3.1286,3.1359,3.0738,2.9631,3.0502,2.9938,3.0034,0.00079368,0.0009352,0.00075886,0.0012135,0.0020094,0.00055591,0.00093306,0.0010339,0.0012078,0.00054883
43.719,49.007,52.491,52.124,53.548,54.997,53.008,52.047,44.75,2.9781,3.1002,3.0775,3.0277,2.9919,3.0053,3.031,3.0721,0.0012403,0.00060433,0.00059746,0.0013383,0.00060443,0.0011637,0.0016293,0.00094247,0.0011588,0.00077776
42.299,51.025,52.391,54.963,56.402,56.022,53.521,52.608,45.799,2.9422,3.0566,3.0888,3.0054,3.0538,3.068,3.0519,3.0529,0.0012368,0.0015308,0.0010571,0.00093383,0.0010396,0.0013286,0.00072757,0.00048636,0.0016127,0.0013641
43.581,51.371,54.579,53.652,56.013,54.139,54.917,51.141,46.866,3.0318,2.9794,3.0159,3.0862,3.0766,3.0756,3.0865,3.0835,0.00051382,0.00034836,0.00040485,0.00045217,0.0015086,0.00070236,0.0011467,0.00066444,0.00085961,0.0015693
44.699,52.729,54.373,55.987,54.349,54.183,53.444,51.14,46.456,2.9417,3.0792,3.0316,3.0814,3.0934,3.126,3.0096,3.0156,0.001373,0.00035143,0.0011236,0.00089538,0.0013206,0.0011052,0.00042236,0.0012525,0.0011765,0.00065552
42.634,52.243,54.324,54.909,53.654,54.751,55.46,50.756,44.67,3.0203,3.0425,3.0278,2.9929,3.0407,3.0139,3.1055,3.0711,0.00049443,0.00082317,0.00051657,0.00073556,0.0018612,0.00073571,0.0021027,0.0011535,0.0012595,0.00080677
43.853,50.713,52.567,55.394,52.832,53.793,52.451,53.01,43.988,3.1245,3.0015,3.0287,3.0541,3.0914,3.085,3.0472,3.0482,0.0011857,0.0016239,0.0016588,0.0019469,0.0011586,0.0011435,0.00055871,0.0014399,0.0011022,0.00055841
46.307,51.495,51.978,55.191,55.487,54.34,52.227,50.053,47.798,2.9791,3.0521,3.0778,3.077,3.0931,3.0832,2.9957,3.047,0.00076592,0.0014544,0.002232,0.00038488,0.0012536,0.0020845,0.0020523,0.00082754,0.00090204,0.0011381
45.603,51.933,52.461,54.696,54.832,55.422,53.832,51.033,45.656,2.9875,3.0807,3.0272,3.0838,3.1027,3.0872,3.048,3.0043,0.00073457,0.00077156,0.00041818,0.0005445,0.00095866,0.0011332,0.0012661,0.00053449,0.0015456,0.0017155
41.71,49.119,52.775,56.567,56.564,53.713,53.278,51.171,42.831,3.0236,3.099,3.048,3.0916,3.1058,3.0976,3.0474,3.0506,0.00030179,0.00082715,0.0011008,0.0010512,0.00053218,0.0014014,0.0013415,0.00045915,0.001185,0.0010467
41.261,52.667,54.057,52.693,55.569,54.406,53.435,53.92,41.581,2.9493,3.0246,3.0573,3.0309,3.0936,3.014,3.0199,3.0027,0.0016223,0.0019159,0.0010738,0.0011833,0.00024575,0.0013049,0.0013861,0.00095497,0.0014906,0.0011398
41.796,50.224,52.685,54.543,55.771,54.06,53.635,51.065,43.185,2.9906,3.0731,3.0229,3.0357,2.9494,3.0279,3.0037,2.9233,0.00015682,0.00074303,0.00063139,0.0012341,0.00038532,0.0012578,0.001223,0.00086279,0.00096013,0.0018229
44.206,51.722,52.687,52.3,55.698,53.993,53.195,52.518,43.459,3.0066,2.9815,2.9763,3.0948,3.0729,3.0489,3.1051,3.032,0.00097853,0.0011678,0.00054949,0.00058548,0.0012939,0.0010685,0.00078583,0.0013109,0.00098928,0.0014308
46.182,50.084,52.623,53.251,54.979,53.798,53.088,50.615,44.874,3.0477,3.0553,2.9425,3.0145,3.0157,2.952,2.9741,3.0306,0.00072256,0.0013761,0.0020412,0.0017248,0.00077528,0.00029792,0.00052021,0.0013994,0.00066633,8.40E-05
46.046,51.348,52.923,54.849,53.58,52.543,52.967,50.264,48.264,2.9725,2.9849,2.9862,3.1105,2.936,2.9794,3.0356,3.0228,0.0008111,0.00091481,0.001703,0.0013192,0.00092145,0.0021523,0.00073303,0.00089931,0.0018789,0.0021873
43.965,50.937,54.292,54.317,55.644,54.655,51.956,50.854,46.207,3.0458,3.0415,3.0722,3.1328,3.0778,3.0643,3.0943,3.03,0.0017268,0.0010642,0.00088064,0.0015316,0.0014381,0.00060489,0.00092369,0.0016148,0.0015961,0.0011306
42.465,50.184,52.924,55.693,54.206,54.975,54.431,52.476,42.559,3.0375,2.9914,3.0805,3.128,3.0125,2.9822,3.0888,3.0769,0.0012406,0.0016155,0.0013516,0.0013742,0.00087222,0.0022287,0.00076455,0.00062319,0.00044233,0.00072902
47.469,53.224,52.28,55.032,54.734,53.993,52.722,51.351,48.353,3.0873,3.0887,3.0594,3.051,3.0677,3.1049,3.0669,3.0579,0.0011758,0.001272,0.0015026,0.00040927,0.00099171,0.001337,0.0006119,0.0013869,0.001398,0.0011853
42.464,49.688,53.501,53.52,55.163,52.523,53.176,51.562,44.921,2.8292,3.0989,3.0906,3.1253,3.0864,3.0743,3.0308,3.0062,0.0016341,0.0010666,0.0012252,0.001013,0.00088249,0.0010334,0.00035505,0.00047952,0.00047429,0.00035716
45.819,50.924,54.419,54.449,54.24,54.532,51.603,47.676,45.831,2.9793,3.058,3.0577,3.0143,2.9982,3.0859,3.038,3.1186,0.00016138,0.0016365,0.00025222,0.0009253,0.0010204,0.00079678,0.0011462,0.00079545,0.0021923,0.00088166
44.804,49.854,51.129,52.005,55.745,54.495,52.274,51.014,46.013,2.8716,3.0858,3.053,3.0519,3.0344,3.1083,2.9561,3.0543,0.0012687,0.00044495,0.0018772,0.00085525,0.00085679,0.0004249,0.00083163,0.0014131,0.0014674,0.0011936
44.656,49.918,54.499,55.012,55.488,56.106,51.871,50.473,45.232,3.0552,2.9826,3.0947,3.0852,3.0841,3.054,3.0981,3.0421,0.0006114,0.0012322,0.0013072,0.0016791,0.0011672,0.0013851,0.0013874,0.00049954,0.0011731,0.0016678
42.185,51.859,51.857,52.871,53.898,53.939,54.263,54.213,44.986,2.9675,2.9854,3.1122,3.0718,2.9419,3.061,3.0585,2.9813,0.0012202,0.0017255,0.0010746,0.0011379,0.00031438,0.00048773,0.001688,0.0007804,0.0011496,0.00062642
44.859,51.899,53.106,54.229,54.852,55.184,54.427,50.014,42.743,3.0256,3.0058,3.0109,3.0573,3.0485,3.0714,3.0446,3.0089,0.001044,0.0020618,0.00092128,0.00082486,0.0020604,0.00040075,0.0007931,0.0013279,0.0014055,0.0011568
42.464,51.157,54.505,52.953,54.84,53.895,52.472,50.628,47.838,3.046,3.0276,3.1032,3.083,3.1167,3.1266,3.0799,3.0324,0.0011094,0.0005089,0.00057565,0.00090555,0.00073821,0.0014719,0.0015033,0.0010317,0.0013976,0.0014508
40.286,52.305,54.573,54.018,53.092,54.742,51.518,51.752,47.337,2.9953,3.1034,3.0761,3.1356,3.0701,3.1336,3.0155,3.0436,0.002138,0.0022581,0.00078357,0.001048,0.0006044,0.0011077,0.00089945,0.0013839,0.0012431,0.0013633
45.572,50.283,52.484,54.063,54.818,55.472,53.307,52.695,42.511,3.1178,3.0929,3.0069,3.0203,3.07,3.0743,3.0653,3.0378,0.002376,0.0010424,0.00074179,0.0014157,0.00068918,0.00076307,0.0018582,0.00081131,0.00064018,0.001117
45.891,52.512,53.489,55.101,54.042,50.849,54.21,51.304,46.456,3.0649,3.078,3.1257,3.0709,3.0632,2.9608,3.0434,3.0436,0.00072678,0.0012352,0.0011152,0.00052197,0.0013169,0.00094281,0.0013281,0.0016912,0.00077535,0.0015071
